timestamp,location-long,location-lat,gps:fix-type-raw,height-above-ellipsoid,sensor-type,individual-taxon-canonical-name,tag-local-identifier,utm-easting,utm-northing,utm-zone,study-timezone
8/30/22 12:00 AM,-114.236816,27.6998272,2D,0,gps,Limnodromus griseus,233818,772492.7525,3067007.278,11N,Alaska Daylight Time
9/1/22 12:00 AM,-114.236481,27.6996727,3D,-24,gps,Limnodromus griseus,233818,772526.1876,3066990.894,11N,Alaska Daylight Time
9/1/22 12:00 AM,-114.236481,27.6996727,3D,-24,gps,Limnodromus griseus,233818,772526.1876,3066990.894,11N,Alaska Daylight Time
9/3/22 12:00 AM,-114.243111,27.7020283,3D,-31,gps,Limnodromus griseus,233818,771866.2322,3067237.338,11N,Alaska Daylight Time
9/5/22 12:00 AM,-114.244034,27.7008514,3D,-27,gps,Limnodromus griseus,233818,771778.0911,3067104.848,11N,Alaska Daylight Time
9/7/22 12:00 AM,-114.237122,27.7006969,3D,-28,gps,Limnodromus griseus,233818,772460.4002,3067103.002,11N,Alaska Daylight Time
9/9/22 12:00 AM,-114.244003,27.704998,3D,-23,gps,Limnodromus griseus,233818,771770.8636,3067564.541,11N,Alaska Daylight Time
7/9/22 12:00 AM,-122.116135,37.5652237,3D,-28,gps,Limnodromus griseus,233820,578057.6907,4157944.55,10N,Alaska Daylight Time
7/11/22 12:00 AM,-122.245796,37.5187836,3D,-29,gps,Limnodromus griseus,233820,566647.9468,4152692.406,10N,Alaska Daylight Time
7/13/22 12:00 AM,-122.248642,37.5211143,3D,-18,gps,Limnodromus griseus,233820,566394.3807,4152948.975,10N,Alaska Daylight Time
7/15/22 12:00 AM,-122.138405,37.6046219,3D,-20,gps,Limnodromus griseus,233820,576050.8029,4162297.416,10N,Alaska Daylight Time
7/17/22 12:00 AM,-122.116341,37.5653,3D,-21,gps,Limnodromus griseus,233820,578039.418,4157952.844,10N,Alaska Daylight Time
7/19/22 12:00 AM,-122.237968,37.5052147,3D,-23,gps,Limnodromus griseus,233820,567351.8993,4151192.574,10N,Alaska Daylight Time
7/21/22 12:00 AM,-115.127281,29.5982971,3D,2386,gps,Limnodromus griseus,233820,681359.0661,3275739.007,11N,Alaska Daylight Time
7/23/22 12:00 AM,-113.068787,26.6279297,3D,-26,gps,Limnodromus griseus,233820,294046.7433,2946893.07,12N,Alaska Daylight Time
7/25/22 12:00 AM,-109.374374,25.8602886,3D,-24,gps,Limnodromus griseus,233820,662894.4484,2861219.961,12N,Alaska Daylight Time
7/27/22 12:00 AM,-108.033882,25.0537338,3D,-1,gps,Limnodromus griseus,233820,799266.1288,2774179.899,12N,Alaska Daylight Time
7/29/22 12:00 AM,-108.034164,25.0538368,3D,-26,gps,Limnodromus griseus,233820,799237.4096,2774190.69,12N,Alaska Daylight Time
7/31/22 12:00 AM,-108.033981,25.0537605,3D,-16,gps,Limnodromus griseus,233820,799256.0695,2774182.639,12N,Alaska Daylight Time
8/2/22 12:00 AM,-108.034447,25.0534534,3D,-16,gps,Limnodromus griseus,233820,799209.772,2774147.573,12N,Alaska Daylight Time
8/4/22 12:00 AM,-108.034416,25.0538883,3D,-17,gps,Limnodromus griseus,233820,799211.8442,2774195.839,12N,Alaska Daylight Time
8/4/22 12:00 AM,-108.034416,25.0538883,3D,-17,gps,Limnodromus griseus,233820,799211.8442,2774195.839,12N,Alaska Daylight Time
8/6/22 12:00 AM,-108.034676,25.0529156,3D,-19,gps,Limnodromus griseus,233820,799187.9612,2774087.464,12N,Alaska Daylight Time
8/8/22 12:00 AM,-108.033936,25.0539913,3D,-15,gps,Limnodromus griseus,233820,799260.0512,2774208.317,12N,Alaska Daylight Time
8/10/22 12:00 AM,-108.033546,25.0539646,2D,0,gps,Limnodromus griseus,233820,799299.4877,2774206.222,12N,Alaska Daylight Time
8/12/22 12:00 AM,-108.043304,25.0288773,3D,-22,gps,Limnodromus griseus,233820,798375.1753,2771404.353,12N,Alaska Daylight Time
8/14/22 12:00 AM,-108.043633,25.0317192,3D,-14,gps,Limnodromus griseus,233820,798335.0733,2771718.578,12N,Alaska Daylight Time
8/14/22 12:00 AM,-108.043633,25.0317192,3D,-14,gps,Limnodromus griseus,233820,798335.0733,2771718.578,12N,Alaska Daylight Time
8/16/22 12:00 AM,-108.042992,25.0345592,3D,-25,gps,Limnodromus griseus,233820,798392.9159,2772034.734,12N,Alaska Daylight Time
8/18/22 12:00 AM,-108.041641,25.032999,3D,-13,gps,Limnodromus griseus,233820,798533.1054,2771864.808,12N,Alaska Daylight Time
8/20/22 12:00 AM,-108.039307,25.0289288,3D,-23,gps,Limnodromus griseus,233820,798778.6399,2771418.885,12N,Alaska Daylight Time
8/20/22 12:00 AM,-108.039307,25.0289288,3D,-23,gps,Limnodromus griseus,233820,798778.6399,2771418.885,12N,Alaska Daylight Time
8/22/22 12:00 AM,-108.04438,25.0629768,3D,-18,gps,Limnodromus griseus,233820,798183.9257,2775181.038,12N,Alaska Daylight Time
8/22/22 12:00 AM,-108.04438,25.0629768,3D,-18,gps,Limnodromus griseus,233820,798183.9257,2775181.038,12N,Alaska Daylight Time
8/24/22 12:00 AM,-108.034164,25.0537605,3D,-25,gps,Limnodromus griseus,233820,799237.5951,2774182.234,12N,Alaska Daylight Time
8/26/22 12:00 AM,-108.034058,25.0539131,3D,-13,gps,Limnodromus griseus,233820,799247.9251,2774199.38,12N,Alaska Daylight Time
8/28/22 12:00 AM,-108.033905,25.0541439,3D,-16,gps,Limnodromus griseus,233820,799262.8096,2774225.298,12N,Alaska Daylight Time
8/28/22 12:00 AM,-108.033905,25.0541439,3D,-16,gps,Limnodromus griseus,233820,799262.8096,2774225.298,12N,Alaska Daylight Time
8/30/22 12:00 AM,-108.035133,25.0477695,3D,-22,gps,Limnodromus griseus,233820,799154.3324,2773516.135,12N,Alaska Daylight Time
8/30/22 12:00 AM,-108.035133,25.0477695,3D,-22,gps,Limnodromus griseus,233820,799154.3324,2773516.135,12N,Alaska Daylight Time
9/3/22 12:00 AM,-108.034851,25.0468731,3D,-21,gps,Limnodromus griseus,233820,799184.9812,2773417.415,12N,Alaska Daylight Time
9/3/22 12:00 AM,-108.034851,25.0468731,3D,-21,gps,Limnodromus griseus,233820,799184.9812,2773417.415,12N,Alaska Daylight Time
9/5/22 12:00 AM,-108.034264,25.0538883,3D,-13,gps,Limnodromus griseus,233820,799227.1891,2774196.176,12N,Alaska Daylight Time
9/5/22 12:00 AM,-108.034264,25.0538883,3D,-13,gps,Limnodromus griseus,233820,799227.1891,2774196.176,12N,Alaska Daylight Time
9/7/22 12:00 AM,-108.035316,25.0476418,3D,-20,gps,Limnodromus griseus,233820,799136.1675,2773501.577,12N,Alaska Daylight Time
9/7/22 12:00 AM,-108.035316,25.0476418,3D,-20,gps,Limnodromus griseus,233820,799136.1675,2773501.577,12N,Alaska Daylight Time
7/11/22 12:00 AM,-146.318604,59.4272652,3D,16,gps,Limnodromus griseus,233811,538661.2465,6587827.753,6N,Alaska Daylight Time
7/13/22 12:00 AM,-146.39476,59.4036369,3D,19,gps,Limnodromus griseus,233811,534364.2953,6585154.858,6N,Alaska Daylight Time
7/15/22 12:00 AM,-146.386597,59.4110603,3D,19,gps,Limnodromus griseus,233811,534820.1471,6585985.73,6N,Alaska Daylight Time
7/17/22 12:00 AM,-146.377335,59.4103432,3D,30,gps,Limnodromus griseus,233811,535346.6466,6585910.76,6N,Alaska Daylight Time
7/19/22 12:00 AM,-146.377106,59.4083443,3D,21,gps,Limnodromus griseus,233811,535361.7291,6585688.295,6N,Alaska Daylight Time
7/21/22 12:00 AM,-120.645546,34.9635468,3D,-31,gps,Limnodromus griseus,233811,714963.9989,3871532.442,10N,Alaska Daylight Time
7/23/22 12:00 AM,-121.740608,36.8151436,3D,-27,gps,Limnodromus griseus,233811,612329.0028,4075105.809,10N,Alaska Daylight Time
7/25/22 12:00 AM,-121.789963,36.7923317,3D,-24,gps,Limnodromus griseus,233811,607958.713,4072518.276,10N,Alaska Daylight Time
7/25/22 12:00 AM,-121.789963,36.7923317,3D,-24,gps,Limnodromus griseus,233811,607958.713,4072518.276,10N,Alaska Daylight Time
7/27/22 12:00 AM,-121.790398,36.7930222,3D,-33,gps,Limnodromus griseus,233811,607918.9323,4072594.387,10N,Alaska Daylight Time
7/27/22 12:00 AM,-121.790398,36.7930222,3D,-33,gps,Limnodromus griseus,233811,607918.9323,4072594.387,10N,Alaska Daylight Time
7/29/22 12:00 AM,-121.791626,36.7894402,3D,-27,gps,Limnodromus griseus,233811,607814.3872,4072195.628,10N,Alaska Daylight Time
7/31/22 12:00 AM,-121.789452,36.7938423,3D,-25,gps,Limnodromus griseus,233811,608002.1852,4072686.433,10N,Alaska Daylight Time
8/2/22 12:00 AM,-121.789757,36.7933311,3D,-28,gps,Limnodromus griseus,233811,607975.6902,4072629.378,10N,Alaska Daylight Time
8/4/22 12:00 AM,-114.041718,27.6789627,3D,-26,gps,Limnodromus griseus,233811,791797.4348,3065141.483,11N,Alaska Daylight Time
8/6/22 12:00 AM,-109.37455,25.8487415,3D,-5,gps,Limnodromus griseus,233811,662892.6379,2859940.679,12N,Alaska Daylight Time
8/8/22 12:00 AM,-109.37233,25.8493824,3D,-17,gps,Limnodromus griseus,233811,663114.2704,2860014.426,12N,Alaska Daylight Time
8/8/22 12:00 AM,-109.37233,25.8493824,3D,-17,gps,Limnodromus griseus,233811,663114.2704,2860014.426,12N,Alaska Daylight Time
8/10/22 12:00 AM,-109.374832,25.8486137,3D,-25,gps,Limnodromus griseus,233811,662864.5479,2859926.173,12N,Alaska Daylight Time
8/10/22 12:00 AM,-109.374832,25.8486137,3D,-25,gps,Limnodromus griseus,233811,662864.5479,2859926.173,12N,Alaska Daylight Time
8/12/22 12:00 AM,-109.373505,25.8501759,2D,0,gps,Limnodromus griseus,233811,662995.4118,2860100.863,12N,Alaska Daylight Time
8/14/22 12:00 AM,-109.375221,25.8483334,3D,-24,gps,Limnodromus griseus,233811,662825.9421,2859894.642,12N,Alaska Daylight Time
8/16/22 12:00 AM,-109.374863,25.8307972,3D,-11,gps,Limnodromus griseus,233811,662885.8452,2857952.618,12N,Alaska Daylight Time
8/18/22 12:00 AM,-109.360115,25.8091145,3D,-14,gps,Limnodromus griseus,233811,664394.222,2855569.2,12N,Alaska Daylight Time
8/20/22 12:00 AM,-109.360603,25.8117752,3D,-21,gps,Limnodromus griseus,233811,664341.6202,2855863.314,12N,Alaska Daylight Time
8/20/22 12:00 AM,-109.360603,25.8117752,3D,-21,gps,Limnodromus griseus,233811,664341.6202,2855863.314,12N,Alaska Daylight Time
8/22/22 12:00 AM,-109.359856,25.8091908,2D,0,gps,Limnodromus griseus,233811,664420.0851,2855577.976,12N,Alaska Daylight Time
8/22/22 12:00 AM,-109.359856,25.8091908,2D,0,gps,Limnodromus griseus,233811,664420.0851,2855577.976,12N,Alaska Daylight Time
8/24/22 12:00 AM,-109.360268,25.8116474,3D,-22,gps,Limnodromus griseus,233811,664375.3845,2855849.576,12N,Alaska Daylight Time
8/24/22 12:00 AM,-109.360268,25.8116474,3D,-22,gps,Limnodromus griseus,233811,664375.3845,2855849.576,12N,Alaska Daylight Time
8/26/22 12:00 AM,-109.359604,25.8118782,3D,-1,gps,Limnodromus griseus,233811,664441.64,2855875.972,12N,Alaska Daylight Time
8/28/22 12:00 AM,-109.367439,25.7987194,2D,0,gps,Limnodromus griseus,233811,663674.1709,2854408.615,12N,Alaska Daylight Time
8/30/22 12:00 AM,-109.357658,25.8090115,2D,0,gps,Limnodromus griseus,233811,664640.7144,2855560.864,12N,Alaska Daylight Time
8/30/22 12:00 AM,-109.357658,25.8090115,2D,0,gps,Limnodromus griseus,233811,664640.7144,2855560.864,12N,Alaska Daylight Time
9/1/22 12:00 AM,-109.353539,25.8208637,3D,-6,gps,Limnodromus griseus,233811,665037.2717,2856878.887,12N,Alaska Daylight Time
9/3/22 12:00 AM,-109.351997,25.8212223,3D,-19,gps,Limnodromus griseus,233811,665191.3669,2856920.546,12N,Alaska Daylight Time
9/7/22 12:00 AM,-109.359528,25.8262653,3D,-22,gps,Limnodromus griseus,233811,664429.3817,2857469.716,12N,Alaska Daylight Time
9/9/22 12:00 AM,-109.360603,25.8103161,3D,-22,gps,Limnodromus griseus,233811,664343.6343,2855701.691,12N,Alaska Daylight Time
7/9/22 12:00 AM,-156.628113,58.6464386,3D,39,gps,Limnodromus griseus,233824,637646.7223,6503117.428,4N,Alaska Daylight Time
7/11/22 12:00 AM,-157.560852,57.4994049,3D,-2,gps,Limnodromus griseus,233824,586246.9421,6373893.176,4N,Alaska Daylight Time
7/13/22 12:00 AM,-157.560257,57.498661,3D,24,gps,Limnodromus griseus,233824,586284.352,6373811.129,4N,Alaska Daylight Time
7/15/22 12:00 AM,-157.537476,57.6523399,3D,34,gps,Limnodromus griseus,233824,587280.8494,6390946.323,4N,Alaska Daylight Time
7/17/22 12:00 AM,-157.537567,57.6527481,3D,66,gps,Limnodromus griseus,233824,587274.4391,6390991.643,4N,Alaska Daylight Time
7/19/22 12:00 AM,-157.537704,57.6524162,3D,21,gps,Limnodromus griseus,233824,587267.0608,6390954.522,4N,Alaska Daylight Time
7/21/22 12:00 AM,-157.536392,57.6523895,3D,30,gps,Limnodromus griseus,233824,587345.4154,6390953.239,4N,Alaska Daylight Time
7/23/22 12:00 AM,-157.534912,57.6518784,3D,28,gps,Limnodromus griseus,233824,587434.9601,6390898.255,4N,Alaska Daylight Time
7/25/22 12:00 AM,-157.537323,57.6524658,3D,30,gps,Limnodromus griseus,233824,587289.677,6390960.534,4N,Alaska Daylight Time
7/27/22 12:00 AM,-157.5354,57.6520081,3D,29,gps,Limnodromus griseus,233824,587405.5276,6390912.063,4N,Alaska Daylight Time
7/29/22 12:00 AM,-157.598679,57.6110992,3D,44,gps,Limnodromus griseus,233824,583723.5297,6386278.596,4N,Alaska Daylight Time
7/31/22 12:00 AM,-157.598663,57.6110992,3D,23,gps,Limnodromus griseus,233824,583724.4856,6386278.615,4N,Alaska Daylight Time
7/31/22 12:00 AM,-157.598663,57.6110992,3D,23,gps,Limnodromus griseus,233824,583724.4856,6386278.615,4N,Alaska Daylight Time
8/2/22 12:00 AM,-157.598907,57.6106377,3D,32,gps,Limnodromus griseus,233824,583710.9697,6386226.944,4N,Alaska Daylight Time
8/2/22 12:00 AM,-157.598907,57.6106377,3D,32,gps,Limnodromus griseus,233824,583710.9697,6386226.944,4N,Alaska Daylight Time
8/4/22 12:00 AM,-133.151855,40.7857552,2D,0,gps,Limnodromus griseus,233824,655938.0505,4516617.478,8N,Alaska Daylight Time
8/4/22 12:00 AM,-133.151855,40.7857552,2D,0,gps,Limnodromus griseus,233824,655938.0505,4516617.478,8N,Alaska Daylight Time
8/6/22 12:00 AM,-124.15712,40.8180351,3D,-27,gps,Limnodromus griseus,233824,402416.3136,4519201.7,10N,Alaska Daylight Time
8/8/22 12:00 AM,-124.155174,40.8577919,3D,-24,gps,Limnodromus griseus,233824,402638.6239,4523612.924,10N,Alaska Daylight Time
8/10/22 12:00 AM,-124.17028,40.8319092,3D,-22,gps,Limnodromus griseus,233824,401327.0341,4520756.594,10N,Alaska Daylight Time
8/12/22 12:00 AM,-122.08255,37.4991226,3D,-8,gps,Limnodromus griseus,233824,581095.3284,4150639.263,10N,Alaska Daylight Time
8/22/22 12:00 AM,-122.091507,37.4457741,3D,-24,gps,Limnodromus griseus,233824,580360.6839,4144712.791,10N,Alaska Daylight Time
8/24/22 12:00 AM,-122.096497,37.4383736,3D,-31,gps,Limnodromus griseus,233824,579927.1562,4143887.497,10N,Alaska Daylight Time
8/26/22 12:00 AM,-122.090843,37.4428558,3D,-31,gps,Limnodromus griseus,233824,580422.5431,4144389.586,10N,Alaska Daylight Time
8/28/22 12:00 AM,-122.092735,37.4412155,3D,-24,gps,Limnodromus griseus,233824,580256.9283,4144205.99,10N,Alaska Daylight Time
8/30/22 12:00 AM,-122.093147,37.4409866,3D,-28,gps,Limnodromus griseus,233824,580220.7262,4144180.243,10N,Alaska Daylight Time
9/1/22 12:00 AM,-122.035522,37.4561653,3D,-23,gps,Limnodromus griseus,233824,585301.1509,4145914.871,10N,Alaska Daylight Time
9/1/22 12:00 AM,-122.035522,37.4561653,3D,-23,gps,Limnodromus griseus,233824,585301.1509,4145914.871,10N,Alaska Daylight Time
9/3/22 12:00 AM,-122.093246,37.4407539,3D,-21,gps,Limnodromus griseus,233824,580212.2169,4144154.342,10N,Alaska Daylight Time
9/5/22 12:00 AM,-122.096886,37.438118,3D,-21,gps,Limnodromus griseus,233824,579893.0149,4143858.81,10N,Alaska Daylight Time
9/5/22 12:00 AM,-122.096886,37.438118,3D,-21,gps,Limnodromus griseus,233824,579893.0149,4143858.81,10N,Alaska Daylight Time
9/7/22 12:00 AM,-122.096909,37.4380417,3D,-20,gps,Limnodromus griseus,233824,579891.0613,4143850.325,10N,Alaska Daylight Time
9/9/22 12:00 AM,-122.043022,37.4570618,3D,-17,gps,Limnodromus griseus,233824,584636.803,4146007.569,10N,Alaska Daylight Time
7/9/22 12:00 AM,-151.029541,61.2142448,3D,37,gps,Limnodromus griseus,233814,605844.189,6788246.654,5N,Alaska Daylight Time
7/11/22 12:00 AM,-151.021149,61.211277,3D,48,gps,Limnodromus griseus,233814,606304.8807,6787929.801,5N,Alaska Daylight Time
7/15/22 12:00 AM,-151.025299,61.211277,3D,47,gps,Limnodromus griseus,233814,606081.988,6787923.059,5N,Alaska Daylight Time
7/17/22 12:00 AM,-151.04718,61.1512451,3D,8,gps,Limnodromus griseus,233814,605106.4705,6781203.016,5N,Alaska Daylight Time
7/19/22 12:00 AM,-151.025116,61.2110977,3D,37,gps,Limnodromus griseus,233814,606092.4201,6787903.39,5N,Alaska Daylight Time
8/6/22 12:00 AM,-151.240921,61.2504463,3D,114,gps,Limnodromus griseus,233814,594383.3054,6791954.127,5N,Alaska Daylight Time
8/8/22 12:00 AM,-151.240952,61.2504463,3D,113,gps,Limnodromus griseus,233814,594381.6423,6791954.082,5N,Alaska Daylight Time
8/10/22 12:00 AM,-151.240875,61.2503929,3D,99,gps,Limnodromus griseus,233814,594385.9332,6791948.246,5N,Alaska Daylight Time
8/12/22 12:00 AM,-151.241104,61.2503662,3D,120,gps,Limnodromus griseus,233814,594373.7283,6791944.942,5N,Alaska Daylight Time
8/14/22 12:00 AM,-151.240662,61.2500343,3D,13,gps,Limnodromus griseus,233814,594398.4352,6791908.62,5N,Alaska Daylight Time
8/16/22 12:00 AM,-151.240952,61.2504196,3D,90,gps,Limnodromus griseus,233814,594381.7224,6791951.109,5N,Alaska Daylight Time
7/9/22 12:00 AM,-118.043816,33.6950645,3D,-29,gps,Limnodromus griseus,233823,403260.7075,3728835.07,11N,Alaska Daylight Time
7/11/22 12:00 AM,-114.014481,31.5171204,3D,-27,gps,Limnodromus griseus,233823,783524.7183,3490777.824,11N,Alaska Daylight Time
7/13/22 12:00 AM,-113.929047,31.5932026,3D,-24,gps,Limnodromus griseus,233823,222066.3202,3499070.503,12N,Alaska Daylight Time
7/15/22 12:00 AM,-113.936089,31.6410503,3D,-23,gps,Limnodromus griseus,233823,221540.5275,3504394.84,12N,Alaska Daylight Time
7/17/22 12:00 AM,-113.938698,31.6295547,3D,-22,gps,Limnodromus griseus,233823,221258.6634,3503126.616,12N,Alaska Daylight Time
7/19/22 12:00 AM,-113.931892,31.6104317,3D,-18,gps,Limnodromus griseus,233823,221847.535,3500988.478,12N,Alaska Daylight Time
7/21/22 12:00 AM,-113.929642,31.59305,3D,-24,gps,Limnodromus griseus,233823,222009.3853,3499055.094,12N,Alaska Daylight Time
7/23/22 12:00 AM,-113.928566,31.5948162,3D,-10,gps,Limnodromus griseus,233823,222116.7759,3499248.23,12N,Alaska Daylight Time
7/25/22 12:00 AM,-113.930305,31.5919743,3D,-24,gps,Limnodromus griseus,233823,221943.2499,3498937.485,12N,Alaska Daylight Time
7/27/22 12:00 AM,-113.929794,31.5915394,3D,-30,gps,Limnodromus griseus,233823,221990.4648,3498887.954,12N,Alaska Daylight Time
7/29/22 12:00 AM,-113.931328,31.6064644,3D,-29,gps,Limnodromus griseus,233823,221889.2554,3500547.061,12N,Alaska Daylight Time
7/31/22 12:00 AM,-113.932762,31.6108932,3D,-24,gps,Limnodromus griseus,233823,221766.3386,3501041.876,12N,Alaska Daylight Time
8/2/22 12:00 AM,-113.934631,31.6133251,3D,-26,gps,Limnodromus griseus,233823,221596.2017,3501316.342,12N,Alaska Daylight Time
8/2/22 12:00 AM,-113.934631,31.6133251,3D,-26,gps,Limnodromus griseus,233823,221596.2017,3501316.342,12N,Alaska Daylight Time
8/4/22 12:00 AM,-113.927155,31.6071815,3D,-25,gps,Limnodromus griseus,233823,222287.4579,3500615.967,12N,Alaska Daylight Time
8/6/22 12:00 AM,-113.929893,31.5927944,3D,-18,gps,Limnodromus griseus,233823,221984.7987,3499027.386,12N,Alaska Daylight Time
8/8/22 12:00 AM,-113.920753,31.5917435,3D,-39,gps,Limnodromus griseus,233823,222849.3128,3498887.614,12N,Alaska Daylight Time
8/10/22 12:00 AM,-113.922035,31.5950985,3D,-26,gps,Limnodromus griseus,233823,222737.5654,3499262.939,12N,Alaska Daylight Time
8/12/22 12:00 AM,-113.932686,31.6129913,3D,-23,gps,Limnodromus griseus,233823,221779.7998,3501274.365,12N,Alaska Daylight Time
8/14/22 12:00 AM,-113.935837,31.6410751,3D,-23,gps,Limnodromus griseus,233823,221564.5107,3504396.947,12N,Alaska Daylight Time
8/16/22 12:00 AM,-113.93425,31.6150398,3D,-24,gps,Limnodromus griseus,233823,221637.4704,3501505.534,12N,Alaska Daylight Time
8/18/22 12:00 AM,-113.934044,31.6065407,3D,-21,gps,Limnodromus griseus,233823,221631.6991,3500562.444,12N,Alaska Daylight Time
8/18/22 12:00 AM,-113.934044,31.6065407,3D,-21,gps,Limnodromus griseus,233823,221631.6991,3500562.444,12N,Alaska Daylight Time
8/20/22 12:00 AM,-113.93084,31.6002693,3D,-26,gps,Limnodromus griseus,233823,221917.1398,3499858.773,12N,Alaska Daylight Time
8/20/22 12:00 AM,-113.93084,31.6002693,3D,-26,gps,Limnodromus griseus,233823,221917.1398,3499858.773,12N,Alaska Daylight Time
8/22/22 12:00 AM,-113.91584,31.5875969,3D,-25,gps,Limnodromus griseus,233823,223303.4212,3498415.298,12N,Alaska Daylight Time
8/24/22 12:00 AM,-113.92897,31.5899258,3D,-20,gps,Limnodromus griseus,233823,222063.8892,3498706.907,12N,Alaska Daylight Time
8/26/22 12:00 AM,-113.928207,31.5926151,3D,-29,gps,Limnodromus griseus,233823,222144.3124,3499003.212,12N,Alaska Daylight Time
8/28/22 12:00 AM,-113.932709,31.611124,3D,-26,gps,Limnodromus griseus,233823,221772.056,3501067.337,12N,Alaska Daylight Time
8/30/22 12:00 AM,-113.934685,31.6172161,3D,-23,gps,Limnodromus griseus,233823,221602.6734,3501747.999,12N,Alaska Daylight Time
9/1/22 12:00 AM,-113.935448,31.61166,3D,1,gps,Limnodromus griseus,233823,221513.7,3501133.764,12N,Alaska Daylight Time
9/3/22 12:00 AM,-113.92897,31.604826,3D,-23,gps,Limnodromus griseus,233823,222108.1878,3500359.357,12N,Alaska Daylight Time
9/5/22 12:00 AM,-113.928284,31.5978374,3D,-28,gps,Limnodromus griseus,233823,222152.5244,3499582.567,12N,Alaska Daylight Time
7/9/22 12:00 AM,-122.216232,37.7471619,3D,-29,gps,Limnodromus griseus,233817,569048.8653,4178051.836,10N,Alaska Daylight Time
7/11/22 12:00 AM,-122.216919,37.7470856,3D,-21,gps,Limnodromus griseus,233817,568988.4114,4178042.864,10N,Alaska Daylight Time
7/13/22 12:00 AM,-122.215332,37.746521,3D,-20,gps,Limnodromus griseus,233817,569128.7514,4177981.392,10N,Alaska Daylight Time
7/15/22 12:00 AM,-122.215408,37.7442436,3D,-21,gps,Limnodromus griseus,233817,569124.174,4177728.659,10N,Alaska Daylight Time
7/17/22 12:00 AM,-122.216331,37.7468796,3D,-22,gps,Limnodromus griseus,233817,569040.4056,4178020.442,10N,Alaska Daylight Time
7/19/22 12:00 AM,-117.097847,32.6181488,3D,-22,gps,Limnodromus griseus,233817,490820.3692,3608960.403,11N,Alaska Daylight Time
7/21/22 12:00 AM,-112.195824,28.9739132,3D,-27,gps,Limnodromus griseus,233817,383493.0686,3205684.436,12N,Alaska Daylight Time
7/23/22 12:00 AM,-112.198128,28.9735031,3D,-27,gps,Limnodromus griseus,233817,383268.1163,3205641.267,12N,Alaska Daylight Time
7/25/22 12:00 AM,-112.195442,28.9736328,3D,-32,gps,Limnodromus griseus,233817,383529.975,3205652.99,12N,Alaska Daylight Time
7/27/22 12:00 AM,-111.907646,28.8271751,3D,-26,gps,Limnodromus griseus,233817,411446.6924,3189176.558,12N,Alaska Daylight Time
7/29/22 12:00 AM,-111.906677,28.8270473,3D,-24,gps,Limnodromus griseus,233817,411541.1279,3189161.677,12N,Alaska Daylight Time
7/29/22 12:00 AM,-111.906677,28.8270473,3D,-24,gps,Limnodromus griseus,233817,411541.1279,3189161.677,12N,Alaska Daylight Time
7/31/22 12:00 AM,-111.907188,28.8273544,3D,-28,gps,Limnodromus griseus,233817,411491.5303,3189196.083,12N,Alaska Daylight Time
7/31/22 12:00 AM,-111.907188,28.8273544,3D,-28,gps,Limnodromus griseus,233817,411491.5303,3189196.083,12N,Alaska Daylight Time
8/2/22 12:00 AM,-111.908211,28.8269176,3D,-30,gps,Limnodromus griseus,233817,411391.3484,3189148.449,12N,Alaska Daylight Time
8/4/22 12:00 AM,-107.944176,24.7619705,3D,-18,gps,Limnodromus griseus,233817,202248.5909,2741797.617,13N,Alaska Daylight Time
8/6/22 12:00 AM,-107.652412,24.5047932,3D,-19,gps,Limnodromus griseus,233817,231219.6694,2712697.691,13N,Alaska Daylight Time
8/8/22 12:00 AM,-107.670647,24.528244,3D,-11,gps,Limnodromus griseus,233817,229421.2512,2715331.706,13N,Alaska Daylight Time
8/10/22 12:00 AM,-107.659813,24.5505409,3D,-24,gps,Limnodromus griseus,233817,230567.0945,2717780.99,13N,Alaska Daylight Time
8/12/22 12:00 AM,-107.662857,24.5321865,3D,-17,gps,Limnodromus griseus,233817,230219.3119,2715753.268,13N,Alaska Daylight Time
8/14/22 12:00 AM,-107.656746,24.534029,3D,-18,gps,Limnodromus griseus,233817,230842.6591,2715945.47,13N,Alaska Daylight Time
8/14/22 12:00 AM,-107.656746,24.534029,3D,-18,gps,Limnodromus griseus,233817,230842.6591,2715945.47,13N,Alaska Daylight Time
8/16/22 12:00 AM,-107.656975,24.5400696,3D,-18,gps,Limnodromus griseus,233817,230832.3466,2716615.218,13N,Alaska Daylight Time
8/16/22 12:00 AM,-107.656975,24.5400696,3D,-18,gps,Limnodromus griseus,233817,230832.3466,2716615.218,13N,Alaska Daylight Time
8/18/22 12:00 AM,-107.666496,24.5419388,3D,-7,gps,Limnodromus griseus,233817,229871.3594,2716840.959,13N,Alaska Daylight Time
8/20/22 12:00 AM,-107.911255,24.7649403,3D,-20,gps,Limnodromus griseus,233817,205586.863,2742055.365,13N,Alaska Daylight Time
8/22/22 12:00 AM,-107.968086,24.7571068,3D,-1,gps,Limnodromus griseus,233817,199817.4036,2741310.943,13N,Alaska Daylight Time
8/24/22 12:00 AM,-107.967888,24.7569542,3D,-17,gps,Limnodromus griseus,233817,199837.0732,2741293.597,13N,Alaska Daylight Time
8/24/22 12:00 AM,-107.967888,24.7569542,3D,-17,gps,Limnodromus griseus,233817,199837.0732,2741293.597,13N,Alaska Daylight Time
8/26/22 12:00 AM,-107.914505,24.7670135,3D,-6,gps,Limnodromus griseus,233817,205262.9077,2742292.124,13N,Alaska Daylight Time
