tag-local-identifier,Breeding-site,Capture-year,timestamp,location-long,location-lat,height-above-ellipsoid,individual-taxon-canonical-name,utm-easting,utm-northing,utm-zone
233817,King_Salmon,2022,23-Jul-22,-112.198128,28.9735031,-27,Limnodromus griseus,383268.1163,3205641.267,12N
233817,King_Salmon,2022,25-Jul-22,-112.195442,28.9736328,-32,Limnodromus griseus,383529.975,3205652.99,12N
233817,King_Salmon,2022,21-Jul-22,-112.195824,28.9739132,-27,Limnodromus griseus,383493.0686,3205684.436,12N
181625,Beluga,2022,28-Aug-22,-114.222786,27.7083778,.,Limnodromus griseus,773855.5709,3067986.201,11N
181625,Beluga,2022,30-Aug-22,-114.229851,27.7118073,.,Limnodromus griseus,773150.0415,3068350.642,11N
181625,Beluga,2022,1-Sep-22,-114.229698,27.7136002,.,Limnodromus griseus,773160.6627,3068549.714,11N
233820,King_Salmon,2022,21-Jul-22,-115.127281,29.5982971,2386,Limnodromus griseus,681359.0661,3275739.007,11N
181625,Beluga,2022,3-Sep-22,-114.18351,27.755558,.,Limnodromus griseus,777610.5435,3073304.012,11N
233823,King_Salmon,2022,11-Jul-22,-114.014481,31.5171204,-27,Limnodromus griseus,783524.7183,3490777.824,11N
233823,King_Salmon,2022,29-Sep-22,-113.698212,31.5230598,-22,Limnodromus griseus,243785.7926,3490728.156,12N
233823,King_Salmon,2022,27-Sep-22,-113.833382,31.5778179,-21,Limnodromus griseus,231103.0462,3497124.952,12N
233823,King_Salmon,2022,22-Aug-22,-113.91584,31.5875969,-25,Limnodromus griseus,223303.4212,3498415.298,12N
233823,King_Salmon,2022,24-Aug-22,-113.92897,31.5899258,-20,Limnodromus griseus,222063.8892,3498706.907,12N
233823,King_Salmon,2022,27-Jul-22,-113.929794,31.5915394,-30,Limnodromus griseus,221990.4648,3498887.954,12N
233823,King_Salmon,2022,8-Aug-22,-113.920753,31.5917435,-39,Limnodromus griseus,222849.3128,3498887.614,12N
233823,King_Salmon,2022,25-Jul-22,-113.930305,31.5919743,-24,Limnodromus griseus,221943.2499,3498937.485,12N
233823,King_Salmon,2022,21-Sep-22,-113.921089,31.5921783,-34,Limnodromus griseus,222818.7061,3498936.686,12N
233823,King_Salmon,2022,9-Sep-22,-113.930634,31.592308,-29,Limnodromus griseus,221913.0113,3498975.33,12N
233823,King_Salmon,2022,26-Aug-22,-113.928207,31.5926151,-29,Limnodromus griseus,222144.3124,3499003.212,12N
233823,King_Salmon,2022,6-Aug-22,-113.929893,31.5927944,-18,Limnodromus griseus,221984.7987,3499027.386,12N
233823,King_Salmon,2022,23-Sep-22,-113.930664,31.5929222,1,Limnodromus griseus,221911.9903,3499043.522,12N
233823,King_Salmon,2022,21-Jul-22,-113.929642,31.59305,-24,Limnodromus griseus,222009.3853,3499055.094,12N
233823,King_Salmon,2022,13-Jul-22,-113.929047,31.5932026,-24,Limnodromus griseus,222066.3202,3499070.503,12N
233823,King_Salmon,2022,7-Sep-22,-113.921295,31.5940475,-30,Limnodromus griseus,222804.693,3499144.504,12N
233823,King_Salmon,2022,19-Sep-22,-113.932068,31.5942783,-26,Limnodromus griseus,221782.7488,3499197.491,12N
233823,King_Salmon,2022,23-Jul-22,-113.928566,31.5948162,-10,Limnodromus griseus,222116.7759,3499248.23,12N
233823,King_Salmon,2022,10-Aug-22,-113.922035,31.5950985,-26,Limnodromus griseus,222737.5654,3499262.939,12N
233823,King_Salmon,2022,5-Sep-22,-113.928284,31.5978374,-28,Limnodromus griseus,222152.5244,3499582.567,12N
233823,King_Salmon,2022,17-Sep-22,-113.927895,31.5998077,-27,Limnodromus griseus,222195.3047,3499800.086,12N
233823,King_Salmon,2022,20-Aug-22,-113.93084,31.6002693,-26,Limnodromus griseus,221917.1398,3499858.773,12N
233823,King_Salmon,2022,25-Sep-22,-113.92511,31.6038265,-22,Limnodromus griseus,222471.5893,3500238.694,12N
233823,King_Salmon,2022,3-Sep-22,-113.92897,31.604826,-23,Limnodromus griseus,222108.1878,3500359.357,12N
233823,King_Salmon,2022,29-Jul-22,-113.931328,31.6064644,-29,Limnodromus griseus,221889.2554,3500547.061,12N
233823,King_Salmon,2022,18-Aug-22,-113.934044,31.6065407,-21,Limnodromus griseus,221631.6991,3500562.444,12N
233823,King_Salmon,2022,4-Aug-22,-113.927155,31.6071815,-25,Limnodromus griseus,222287.4579,3500615.967,12N
233823,King_Salmon,2022,15-Sep-22,-113.927177,31.6076927,-19,Limnodromus griseus,222286.8891,3500672.716,12N
233823,King_Salmon,2022,11-Sep-22,-113.932556,31.6102524,-19,Limnodromus griseus,221783.9815,3500970.285,12N
233823,King_Salmon,2022,19-Jul-22,-113.931892,31.6104317,-18,Limnodromus griseus,221847.535,3500988.478,12N
233823,King_Salmon,2022,31-Jul-22,-113.932762,31.6108932,-24,Limnodromus griseus,221766.3386,3501041.876,12N
233823,King_Salmon,2022,28-Aug-22,-113.932709,31.611124,-26,Limnodromus griseus,221772.056,3501067.337,12N
233823,King_Salmon,2022,1-Sep-22,-113.935448,31.61166,1,Limnodromus griseus,221513.7,3501133.764,12N
233823,King_Salmon,2022,13-Sep-22,-113.933174,31.6119423,-18,Limnodromus griseus,221730.361,3501159.273,12N
233823,King_Salmon,2022,12-Aug-22,-113.932686,31.6129913,-23,Limnodromus griseus,221779.7998,3501274.365,12N
233823,King_Salmon,2022,2-Aug-22,-113.934631,31.6133251,-26,Limnodromus griseus,221596.2017,3501316.342,12N
233823,King_Salmon,2022,16-Aug-22,-113.93425,31.6150398,-24,Limnodromus griseus,221637.4704,3501505.534,12N
233823,King_Salmon,2022,30-Aug-22,-113.934685,31.6172161,-23,Limnodromus griseus,221602.6734,3501747.999,12N
233819,King_Salmon,2022,31-Jul-22,-113.926231,31.6220036,-25,Limnodromus griseus,222419.2033,3502257.408,12N
233819,King_Salmon,2022,4-Aug-22,-113.922829,31.6229,-20,Limnodromus griseus,222744.7036,3502348.172,12N
233819,King_Salmon,2022,2-Aug-22,-113.925415,31.6235142,-24,Limnodromus griseus,222501.128,3502422.861,12N
233819,King_Salmon,2022,20-Aug-22,-113.909821,31.6236935,-30,Limnodromus griseus,223981.4509,3502403.2,12N
233819,King_Salmon,2022,15-Sep-22,-113.922058,31.6237431,-17,Limnodromus griseus,222820.3708,3502439.715,12N
233819,King_Salmon,2022,6-Aug-22,-113.909798,31.6243076,-32,Limnodromus griseus,223985.4486,3502471.246,12N
233819,King_Salmon,2022,16-Aug-22,-113.925621,31.6244602,-26,Limnodromus griseus,222484.3909,3502528.297,12N
233819,King_Salmon,2022,1-Sep-22,-113.922806,31.6245632,-22,Limnodromus griseus,222751.8242,3502532.565,12N
233819,King_Salmon,2022,22-Aug-22,-113.910515,31.6248188,-26,Limnodromus griseus,223918.9211,3502529.752,12N
233819,King_Salmon,2022,29-Jul-22,-113.921906,31.6261253,-28,Limnodromus griseus,222841.8656,3502703.518,12N
233819,King_Salmon,2022,24-Aug-22,-113.920677,31.6263561,-15,Limnodromus griseus,222959.1733,3502725.993,12N
233819,King_Salmon,2022,28-Aug-22,-113.921753,31.6266365,-30,Limnodromus griseus,222857.9014,3502759.822,12N
233819,King_Salmon,2022,10-Aug-22,-113.922546,31.6268158,-22,Limnodromus griseus,222783.1844,3502781.721,12N
233819,King_Salmon,2022,9-Sep-22,-113.922653,31.6268425,-23,Limnodromus griseus,222773.1103,3502784.954,12N
233819,King_Salmon,2022,3-Sep-22,-113.921806,31.6270466,-22,Limnodromus griseus,222854.0894,3502805.437,12N
233819,King_Salmon,2022,8-Aug-22,-113.922829,31.6272774,0,Limnodromus griseus,222757.7006,3502833.632,12N
233819,King_Salmon,2022,7-Sep-22,-113.922653,31.6272774,-15,Limnodromus griseus,222774.4015,3502833.185,12N
233819,King_Salmon,2022,5-Sep-22,-113.920883,31.6272774,-26,Limnodromus griseus,222942.3592,3502828.689,12N
233819,King_Salmon,2022,26-Aug-22,-113.922653,31.6273022,-23,Limnodromus griseus,222774.4752,3502835.935,12N
233819,King_Salmon,2022,18-Aug-22,-113.920547,31.628788,-17,Limnodromus griseus,222978.7247,3502995.364,12N
233819,King_Salmon,2022,30-Aug-22,-113.921165,31.6290169,-26,Limnodromus griseus,222920.7621,3503022.318,12N
233819,King_Salmon,2022,11-Sep-22,-113.920425,31.629324,-25,Limnodromus griseus,222991.8916,3503054.497,12N
233823,King_Salmon,2022,17-Jul-22,-113.938698,31.6295547,-22,Limnodromus griseus,221258.6634,3503126.616,12N
233819,King_Salmon,2022,14-Aug-22,-113.91095,31.6403065,-25,Limnodromus griseus,223923.4495,3504248.452,12N
233823,King_Salmon,2022,15-Jul-22,-113.936089,31.6410503,-23,Limnodromus griseus,221540.5275,3504394.84,12N
233823,King_Salmon,2022,14-Aug-22,-113.935837,31.6410751,-23,Limnodromus griseus,221564.5107,3504396.947,12N
181625,Beluga,2022,5-Sep-22,-114.181313,27.7524872,.,Limnodromus griseus,777834.9973,3072968.587,11N
233821,King_Salmon,2022,8-Aug-22,-116.615105,31.7651081,-24,Limnodromus griseus,536447.8907,3514464.629,11N
233821,King_Salmon,2022,6-Aug-22,-116.608986,31.7766018,-30,Limnodromus griseus,537022.7598,3515740.652,11N
233815,King_Salmon,2022,25-Jul-22,-117.129486,32.6076279,-27,Limnodromus griseus,487850.6969,3607797.3,11N
233819,King_Salmon,2022,15-Jul-22,-117.104935,32.6090622,-30,Limnodromus griseus,490154.4056,3607953.757,11N
233815,King_Salmon,2022,15-Jul-22,-117.104988,32.6097031,-22,Limnodromus griseus,490149.503,3608024.808,11N
233819,King_Salmon,2022,23-Jul-22,-117.106674,32.6130829,-29,Limnodromus griseus,489991.6899,3608399.627,11N
233819,King_Salmon,2022,21-Jul-22,-117.106903,32.6134148,-28,Limnodromus griseus,489970.2418,3608436.441,11N
233815,King_Salmon,2022,27-Jul-22,-117.097893,32.6180725,-25,Limnodromus griseus,490816.0458,3608951.948,11N
233817,King_Salmon,2022,19-Jul-22,-117.097847,32.6181488,-22,Limnodromus griseus,490820.3692,3608960.403,11N
233819,King_Salmon,2022,19-Jul-22,-117.097969,32.6184311,-23,Limnodromus griseus,490808.9524,3608991.707,11N
233819,King_Salmon,2022,17-Jul-22,-117.09951,32.6191483,-34,Limnodromus griseus,490664.4565,3609071.345,11N
233815,King_Salmon,2022,17-Jul-22,-117.109879,32.6364784,-23,Limnodromus griseus,489693.6734,3610993.407,11N
233815,King_Salmon,2022,19-Jul-22,-117.111488,32.6374016,-26,Limnodromus griseus,489542.8613,3611095.905,11N
233819,King_Salmon,2022,25-Jul-22,-117.115997,32.6465149,-28,Limnodromus griseus,489121.0377,3612106.602,11N
233819,King_Salmon,2022,27-Jul-22,-117.114944,32.6471291,-26,Limnodromus griseus,489219.8687,3612174.581,11N
233815,King_Salmon,2022,21-Jul-22,-117.111206,32.6483841,-22,Limnodromus griseus,489570.5864,3612313.329,11N
233815,King_Salmon,2022,23-Jul-22,-117.10936,32.6488686,-32,Limnodromus griseus,489743.7682,3612366.858,11N
233823,King_Salmon,2022,9-Jul-22,-118.043816,33.6950645,-29,Limnodromus griseus,403260.7075,3728835.07,11N
181625,Beluga,2022,7-Sep-22,-114.181129,27.7525368,.,Limnodromus griseus,777853.0162,3072974.501,11N
181625,Beluga,2022,9-Sep-22,-114.176758,27.7548923,.,Limnodromus griseus,778278.0635,3073245.494,11N
181625,Beluga,2022,11-Sep-22,-114.180367,27.7514877,.,Limnodromus griseus,777930.8273,3072859.934,11N
233816,King_Salmon,2022,15-Jul-22,-120.84433,35.3407097,-27,Limnodromus griseus,695905.0293,3912959.857,10N
233816,King_Salmon,2022,17-Jul-22,-120.843124,35.3417091,-24,Limnodromus griseus,696012.2313,3913073.107,10N
233816,King_Salmon,2022,19-Jul-22,-120.842583,35.3436546,-21,Limnodromus griseus,696056.701,3913289.99,10N
233816,King_Salmon,2022,21-Jul-22,-120.842766,35.3437576,-30,Limnodromus griseus,696039.8192,3913301.053,10N
233816,King_Salmon,2022,23-Jul-22,-120.843658,35.3442955,-27,Limnodromus griseus,695957.4457,3913358.956,10N
181625,Beluga,2022,13-Sep-22,-114.227753,27.707098,.,Limnodromus griseus,773368.7601,3067833.3,11N
181625,Beluga,2022,15-Sep-22,-114.180824,27.7522812,.,Limnodromus griseus,777883.7433,3072946.858,11N
181626,Beluga,2022,25-Jun-22,-151.0236816,61.2151184,.,Limnodromus griseus,606155.9208,6788353.434,5N
181626,Beluga,2022,30-Jun-22,-151.0254669,61.2136078,.,Limnodromus griseus,606065.1282,6788182.327,5N
233819,King_Salmon,2022,13-Jul-22,-123.200729,36.3498116,757,Limnodromus griseus,481988.9957,4022767.508,10N
181626,Beluga,2022,1-Jul-22,-151.0164337,61.2169609,.,Limnodromus griseus,606538.9234,6788570.394,5N
181626,Beluga,2022,3-Jul-22,-151.0173798,61.2163696,.,Limnodromus griseus,606490.1162,6788503.01,5N
181626,Beluga,2022,5-Jul-22,-151.0231476,61.2134781,.,Limnodromus griseus,606190.1234,6788171.65,5N
181626,Beluga,2022,7-Jul-22,-150.9237823,61.212429,.,Limnodromus griseus,611530.195,6788220.324,5N
181626,Beluga,2022,9-Jul-22,-151.0228119,61.2134514,.,Limnodromus griseus,606208.2422,6788169.223,5N
181626,Beluga,2022,11-Jul-22,-151.0167389,61.1774864,.,Limnodromus griseus,606655.9143,6784174.329,5N
181626,Beluga,2022,13-Jul-22,-151.0287781,61.160511,.,Limnodromus griseus,606065.6008,6782264.504,5N
233824,King_Salmon,2022,17-Sep-22,-122.099083,37.4356346,-21,Limnodromus griseus,579701.2891,4143581.429,10N
233824,King_Salmon,2022,21-Sep-22,-122.09742,37.4371452,-18,Limnodromus griseus,579846.8077,4143750.43,10N
233824,King_Salmon,2022,19-Sep-22,-122.097832,37.4373245,-22,Limnodromus griseus,579810.1689,4143769.973,10N
233824,King_Salmon,2022,7-Sep-22,-122.096909,37.4380417,-20,Limnodromus griseus,579891.0613,4143850.325,10N
233824,King_Salmon,2022,5-Sep-22,-122.096886,37.438118,-21,Limnodromus griseus,579893.0149,4143858.81,10N
233824,King_Salmon,2022,24-Aug-22,-122.096497,37.4383736,-31,Limnodromus griseus,579927.1562,4143887.497,10N
233824,King_Salmon,2022,15-Sep-22,-122.099747,37.4392204,-19,Limnodromus griseus,579638.7457,4143978.694,10N
233824,King_Salmon,2022,3-Sep-22,-122.093246,37.4407539,-21,Limnodromus griseus,580212.2169,4144154.342,10N
233824,King_Salmon,2022,30-Aug-22,-122.093147,37.4409866,-28,Limnodromus griseus,580220.7262,4144180.243,10N
233824,King_Salmon,2022,28-Aug-22,-122.092735,37.4412155,-24,Limnodromus griseus,580256.9283,4144205.99,10N
233824,King_Salmon,2022,26-Aug-22,-122.090843,37.4428558,-31,Limnodromus griseus,580422.5431,4144389.586,10N
233824,King_Salmon,2022,22-Aug-22,-122.091507,37.4457741,-24,Limnodromus griseus,580360.6839,4144712.791,10N
233824,King_Salmon,2022,1-Sep-22,-122.035522,37.4561653,-23,Limnodromus griseus,585301.1509,4145914.871,10N
233824,King_Salmon,2022,9-Sep-22,-122.043022,37.4570618,-17,Limnodromus griseus,584636.803,4146007.569,10N
233824,King_Salmon,2022,11-Sep-22,-122.041641,37.4619789,-17,Limnodromus griseus,,,
233824,King_Salmon,2022,13-Sep-22,-122.038467,37.4760818,-13,Limnodromus griseus,,,
233823,King_Salmon,2022,7-Jul-22,-122.0525665,37.4925194,-24,Limnodromus griseus,583753.0696,4149932.92,10N
233824,King_Salmon,2022,12-Aug-22,-122.08255,37.4991226,-8,Limnodromus griseus,581095.3284,4150639.263,10N
233820,King_Salmon,2022,19-Jul-22,-122.237968,37.5052147,-23,Limnodromus griseus,567351.8993,4151192.574,10N
181626,Beluga,2022,15-Jul-22,-151.0168915,61.2146797,.,Limnodromus griseus,606522.0486,6788315.631,5N
181626,Beluga,2022,17-Jul-22,-151.0108032,61.1726723,.,Limnodromus griseus,606991.3676,6783647.969,5N
181626,Beluga,2022,19-Jul-22,-151.0174103,61.2150917,.,Limnodromus griseus,606492.7955,6788360.663,5N
181626,Beluga,2022,21-Jul-22,-150.993927,61.1770477,.,Limnodromus griseus,607883.9262,6784162.904,5N
181626,Beluga,2022,25-Jul-22,-151.025238,61.1660919,.,Limnodromus griseus,606237.2726,6782891.695,5N
181626,Beluga,2022,27-Jul-22,-151.0454407,61.1529617,.,Limnodromus griseus,605194.3516,6781396.96,5N
181626,Beluga,2022,29-Jul-22,-133.9013214,55.0538864,.,Limnodromus griseus,570185.1595,6101339.487,8N
233820,King_Salmon,2022,11-Jul-22,-122.245796,37.5187836,-29,Limnodromus griseus,566647.9468,4152692.406,10N
233820,King_Salmon,2022,13-Jul-22,-122.248642,37.5211143,-18,Limnodromus griseus,566394.3807,4152948.975,10N
233820,King_Salmon,2022,7-Jul-22,-122.248024,37.5213699,-22,Limnodromus griseus,566448.7649,4152977.769,10N
233820,King_Salmon,2022,5-Jul-22,-122.1126785,37.5638924,-22,Limnodromus griseus,578364.3492,4157799.723,10N
233820,King_Salmon,2022,9-Jul-22,-122.116135,37.5652237,-28,Limnodromus griseus,578057.6907,4157944.55,10N
233820,King_Salmon,2022,17-Jul-22,-122.116341,37.5653,-21,Limnodromus griseus,578039.418,4157952.844,10N
181626,Beluga,2022,31-Jul-22,-124.0607605,46.9631615,.,Limnodromus griseus,419299.9685,5201616.441,10N
181626,Beluga,2022,2-Aug-22,-123.9701385,46.9679985,.,Limnodromus griseus,426200.8726,5202064.633,10N
181626,Beluga,2022,4-Aug-22,-123.9700317,46.9680519,.,Limnodromus griseus,426209.0704,5202070.467,10N
233820,King_Salmon,2022,15-Jul-22,-122.138405,37.6046219,-20,Limnodromus griseus,576050.8029,4162297.416,10N
181626,Beluga,2022,6-Aug-22,-124.1243744,47.0322304,.,Limnodromus griseus,414570.5875,5209359.174,10N
181626,Beluga,2022,8-Aug-22,-124.0075378,46.9951363,.,Limnodromus griseus,423394.6769,5205116.212,10N
181626,Beluga,2022,10-Aug-22,-123.9607391,46.9670792,.,Limnodromus griseus,426914.6349,5201953.669,10N
233823,King_Salmon,2022,3-Jul-22,-122.1436005,37.6437378,-20,Limnodromus griseus,575552.5972,4166633.057,10N
233823,King_Salmon,2022,5-Jul-22,-122.1445007,37.6439934,-27,Limnodromus griseus,575472.9203,4166660.691,10N
233820,King_Salmon,2022,3-Jul-22,-122.1691742,37.6786804,-35,Limnodromus griseus,573262.063,4170489.602,10N
233817,King_Salmon,2022,15-Jul-22,-122.215408,37.7442436,-21,Limnodromus griseus,569124.174,4177728.659,10N
233817,King_Salmon,2022,13-Jul-22,-122.215332,37.746521,-20,Limnodromus griseus,569128.7514,4177981.392,10N
233817,King_Salmon,2022,17-Jul-22,-122.216331,37.7468796,-22,Limnodromus griseus,569040.4056,4178020.442,10N
233817,King_Salmon,2022,11-Jul-22,-122.216919,37.7470856,-21,Limnodromus griseus,568988.4114,4178042.864,10N
233817,King_Salmon,2022,9-Jul-22,-122.216232,37.7471619,-29,Limnodromus griseus,569048.8653,4178051.836,10N
233815,King_Salmon,2022,13-Jul-22,-122.860916,38.0376701,542,Limnodromus griseus,512204.9575,4210003.737,10N
181626,Beluga,2022,12-Aug-22,-123.9630966,46.9674873,.,Limnodromus griseus,426735.8535,5202001.22,10N
233817,King_Salmon,2022,7-Jul-22,-123.8762589,40.7041168,1363,Limnodromus griseus,425976.2773,4506281.228,10N
233824,King_Salmon,2022,4-Aug-22,-133.151855,40.7857552,0,Limnodromus griseus,655938.0505,4516617.478,8N
233818,King_Salmon,2022,19-Jul-22,-124.169205,40.8176765,-20,Limnodromus griseus,401396.5945,4519175.419,10N
233824,King_Salmon,2022,6-Aug-22,-124.15712,40.8180351,-27,Limnodromus griseus,402416.3136,4519201.7,10N
233818,King_Salmon,2022,15-Jul-22,-124.174324,40.8222084,-24,Limnodromus griseus,400971.6225,4519684.274,10N
233818,King_Salmon,2022,17-Jul-22,-124.171326,40.8279419,-21,Limnodromus griseus,401232.9506,4520317.364,10N
233818,King_Salmon,2022,21-Jul-22,-124.170563,40.8300171,-20,Limnodromus griseus,401300.3661,4520546.871,10N
233824,King_Salmon,2022,10-Aug-22,-124.17028,40.8319092,-22,Limnodromus griseus,401327.0341,4520756.594,10N
181626,Beluga,2022,14-Aug-22,-123.9621735,46.969101,.,Limnodromus griseus,426808.2761,5202179.679,10N
233818,King_Salmon,2022,13-Jul-22,-124.116394,40.8461685,-27,Limnodromus griseus,405890.7277,4522280.222,10N
233824,King_Salmon,2022,8-Aug-22,-124.155174,40.8577919,-24,Limnodromus griseus,402638.6239,4523612.924,10N
233818,King_Salmon,2022,23-Jul-22,-124.155075,40.8580208,-22,Limnodromus griseus,402647.3032,4523638.225,10N
233820,King_Salmon,2022,1-Jul-22,-127.3301926,42.4985199,795,Limnodromus griseus,637206.5815,4706479.635,9N
233823,King_Salmon,2022,1-Jul-22,-127.3302689,42.4987259,796,Limnodromus griseus,637199.8614,4706502.387,9N
181626,Beluga,2022,16-Aug-22,-124.0647049,46.9100914,.,Limnodromus griseus,418919.8164,5195723.155,10N
181626,Beluga,2022,18-Aug-22,-122.4413071,38.1233521,.,Limnodromus griseus,548969.6536,4219648.734,10N
181626,Beluga,2022,20-Aug-22,-122.1248932,37.5963783,.,Limnodromus griseus,577252.0029,4161393.836,10N
181626,Beluga,2022,24-Aug-22,-122.1073303,37.616703,.,Limnodromus griseus,578780.9981,4163663.417,10N
181626,Beluga,2022,26-Aug-22,-122.1282654,37.6053123,.,Limnodromus griseus,576945.1061,4162382.276,10N
181626,Beluga,2022,28-Aug-22,-122.1326752,37.6030083,.,Limnodromus griseus,576558.2215,4162123.047,10N
181626,Beluga,2022,30-Aug-22,-122.1392517,37.6052361,.,Limnodromus griseus,575975.4406,4162364.874,10N
181626,Beluga,2022,1-Sep-22,-122.1407394,37.6041603,.,Limnodromus griseus,575845.216,4162244.314,10N
181626,Beluga,2022,3-Sep-22,-122.231926,37.5120239,.,Limnodromus griseus,567879.7608,4151952.365,10N
181626,Beluga,2022,5-Sep-22,-122.2347107,37.511898,.,Limnodromus griseus,567633.7683,4151936.391,10N
181626,Beluga,2022,7-Sep-22,-122.2345581,37.5096703,.,Limnodromus griseus,567649.2655,4151689.348,10N
181626,Beluga,2022,11-Sep-22,-122.2326126,37.5092354,.,Limnodromus griseus,567821.6037,4151642.498,10N
233811,Beluga,2022,10-Jun-22,-151.0164795,61.2110214,28,Limnodromus griseus,606556.5388,6787908.943,5N
233811,Beluga,2022,15-Jun-22,-151.0178986,61.2120438,31,Limnodromus griseus,606476.8667,6788020.477,5N
233811,Beluga,2022,20-Jun-22,-151.01651,61.2118416,36,Limnodromus griseus,606552.1286,6788000.224,5N
233811,Beluga,2022,25-Jun-22,-150.9169006,61.2119675,15,Limnodromus griseus,611901.4169,6788180.698,5N
233811,Beluga,2022,30-Jun-22,-150.9184418,61.2128639,2,Limnodromus griseus,611815.4657,6788277.874,5N
233811,Beluga,2022,1-Jul-22,-150.918457,61.2130432,18,Limnodromus griseus,611814.0134,6788297.812,5N
233811,Beluga,2022,3-Jul-22,-150.9184418,61.2129936,3,Limnodromus griseus,611815.0056,6788292.315,5N
233811,Beluga,2022,5-Jul-22,-151.0166931,61.2118416,33,Limnodromus griseus,606542.2947,6787999.925,5N
233817,King_Salmon,2022,5-Jul-22,-142.8343201,49.2754555,1297,Limnodromus griseus,366577.9884,5459696.44,7N
233823,King_Salmon,2022,30-Jun-22,-142.4148102,53.1137161,1976,Limnodromus griseus,405303.8998,5885855.845,7N
233820,King_Salmon,2022,30-Jun-22,-142.4147339,53.1137657,1977,Limnodromus griseus,405309.1154,5885861.262,7N
233811,Beluga,2022,7-Jul-22,-150.1302643,60.7982483,77,Limnodromus griseus,656161.2839,6743730.467,5N
233811,Beluga,2022,9-Jul-22,-146.3188171,59.4272652,20,Limnodromus griseus,538649.1559,6587827.63,6N
233824,King_Salmon,2022,13-Jul-22,-157.560257,57.498661,24,Limnodromus griseus,586284.352,6373811.129,4N
233824,King_Salmon,2022,11-Jul-22,-157.560852,57.4994049,-2,Limnodromus griseus,586246.9421,6373893.176,4N
233818,King_Salmon,2022,25-Jun-22,-157.6623993,57.5095406,26,Limnodromus griseus,580139.5623,6374897.011,4N
233818,King_Salmon,2022,20-Jun-22,-157.6691132,57.5168915,25,Limnodromus griseus,579721.3085,6375707.351,4N
233824,King_Salmon,2022,2-Aug-22,-157.598907,57.6106377,32,Limnodromus griseus,583710.9697,6386226.944,4N
233824,King_Salmon,2022,29-Jul-22,-157.598679,57.6110992,44,Limnodromus griseus,583723.5297,6386278.596,4N
233824,King_Salmon,2022,31-Jul-22,-157.598663,57.6110992,23,Limnodromus griseus,583724.4856,6386278.615,4N
233824,King_Salmon,2022,23-Jul-22,-157.534912,57.6518784,28,Limnodromus griseus,587434.9601,6390898.255,4N
233824,King_Salmon,2022,27-Jul-22,-157.5354,57.6520081,29,Limnodromus griseus,587405.5276,6390912.063,4N
233824,King_Salmon,2022,15-Jul-22,-157.537476,57.6523399,34,Limnodromus griseus,587280.8494,6390946.323,4N
233824,King_Salmon,2022,21-Jul-22,-157.536392,57.6523895,30,Limnodromus griseus,587345.4154,6390953.239,4N
233824,King_Salmon,2022,19-Jul-22,-157.537704,57.6524162,21,Limnodromus griseus,587267.0608,6390954.522,4N
233824,King_Salmon,2022,25-Jul-22,-157.537323,57.6524658,30,Limnodromus griseus,587289.677,6390960.534,4N
233824,King_Salmon,2022,17-Jul-22,-157.537567,57.6527481,66,Limnodromus griseus,587274.4391,6390991.643,4N
233824,King_Salmon,2022,9-Jul-22,-156.628113,58.6464386,39,Limnodromus griseus,637646.7223,6503117.428,4N
233823,King_Salmon,2022,25-Jun-22,-156.6282043,58.6470528,23,Limnodromus griseus,637639.0073,6503185.601,4N
233820,King_Salmon,2022,25-Jun-22,-156.6282349,58.6470795,28,Limnodromus griseus,637637.1269,6503188.51,4N
233824,King_Salmon,2022,3-Jul-22,-156.6418304,58.6485367,28,Limnodromus griseus,636842.6604,6503322.879,4N
233824,King_Salmon,2022,5-Jul-22,-156.6426239,58.6487427,30,Limnodromus griseus,636795.8201,6503344.188,4N
233824,King_Salmon,2022,1-Jul-22,-156.6427002,58.6488457,26,Limnodromus griseus,636790.9906,6503355.497,4N
233824,King_Salmon,2022,25-Jun-22,-156.6217041,58.6494331,25,Limnodromus griseus,638006.7281,6503463.887,4N
233824,King_Salmon,2022,20-Jun-22,-156.6221924,58.6495361,28,Limnodromus griseus,637977.9942,6503474.346,4N
233824,King_Salmon,2022,30-Jun-22,-156.5906525,58.6518898,21,Limnodromus griseus,639798.2678,6503801.627,4N
233824,King_Salmon,2022,7-Jul-22,-156.6201782,58.6570358,24,Limnodromus griseus,638065.2151,6504313.212,4N
233818,King_Salmon,2022,15-Jun-22,-156.7233124,58.6617966,36,Limnodromus griseus,632065.3755,6504635.391,4N
233819,King_Salmon,2022,15-Jun-22,-156.8725128,58.6745987,46,Limnodromus griseus,623367.2784,6505776.202,4N
233815,King_Salmon,2022,5-Jun-22,-156.678772,58.682663,21,Limnodromus griseus,634568.0009,6507046.452,4N
233821,King_Salmon,2022,30-Jun-22,-156.6179657,58.6871185,43,Limnodromus griseus,638074.565,6507665.994,4N
233821,King_Salmon,2022,9-Jul-22,-156.602325,58.6871185,38,Limnodromus griseus,638980.9352,6507698.312,4N
233821,King_Salmon,2022,10-Jun-22,-156.6179962,58.6871414,48,Limnodromus griseus,638072.7069,6507668.48,4N
233821,King_Salmon,2022,15-Jun-22,-156.6179962,58.6871414,45,Limnodromus griseus,638072.7069,6507668.48,4N
233821,King_Salmon,2022,20-Jun-22,-156.6179657,58.6871414,45,Limnodromus griseus,638074.4744,6507668.543,4N
